Loan_ID,Application_Date,Customer_Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Credit_Score,Existing_Loans_Count,Number_of_Dependents,Home_Ownership,Region,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Monthly_Installment,Debt_to_Income_Ratio,Loan_Status,Repayment_Status
LN300337,2025-04-14,28,Female,Married,High School,Salaried,35872.52,575.0,1,0,Rent,South America,Education,15180.96,36,10.94,496.57,21.56,Approved,On-Time
LN305346,2025-04-14,40,Female,Single,PhD,Salaried,,689.0,1,2,Rent,Europe,Auto,19322.79,120,8.86,243.31,11.13,Approved,On-Time
LN301451,2025-04-15,54,Male,Married,Bachelor's,Business Owner,31984.65,705.0,1,2,Own,Asia,Debt Consolidation,16691.26,36,7.17,516.68,31.65,Approved,Late Payments
LN305522,2025-04-15,43,Male,Married,Master's,Salaried,35216.21,732.0,0,4,Rent,North America,Home,153064.04,60,6.27,2978.41,95.0,Approved,On-Time
LN306769,2025-04-15,36,Female,Single,High School,Unemployed,10035.94,628.0,1,3,Own,Asia,Education,11899.93,24,9.38,545.72,91.57,Rejected,N/A
LN303269,2025-04-15,52,Female,Married,High School,Salaried,23478.9,744.0,0,0,Rent,North America,Business,156063.78,48,6.35,3690.26,95.0,Approved,On-Time
LN302070,2025-04-15,39,Female,Single,High School,Business Owner,113154.85,721.0,1,0,Own,North America,Personal,11904.84,24,6.6,530.85,7.63,Approved,Late Payments
LN303308,2025-04-15,35,Male,Single,Bachelor's,Salaried,40555.28,565.0,2,3,Rent,Europe,Home,136972.68,12,9.95,12038.89,95.0,Rejected,N/A
LN306441,2025-04-15,37,Male,Single,High School,Salaried,10798.52,701.0,1,3,Mortgage,Asia,Auto,31401.8,48,5.51,730.44,90.24,Approved,On-Time
LN306198,2025-04-16,47,Female,Single,Master's,Business Owner,50738.13,595.0,1,4,Mortgage,Europe,Home,229685.45,84,8.9,3683.78,89.98,Approved,On-Time
LN306284,2025-04-16,21,Male,Married,Master's,Self-Employed,52499.37,570.0,2,0,Rent,Asia,Personal,8039.32,48,11.2,208.56,10.06,Approved,On-Time
LN306204,2025-04-16,34,Male,Single,PhD,Salaried,60412.16,841.0,4,0,Rent,Asia,Medical,7318.02,36,4.39,217.33,18.37,Approved,On-Time
LN303892,2025-04-16,56,Female,Divorced,Bachelor's,Self-Employed,23588.03,636.0,3,2,Mortgage,Asia,Home,255761.82,60,8.31,5223.96,95.0,Approved,On-Time
LN304060,2025-04-16,39,Female,Married,Bachelor's,Self-Employed,54382.3,764.0,4,3,Mortgage,South America,Education,23164.14,240,6.51,172.84,17.89,Approved,On-Time
LN303495,2025-04-16,42,Male,Married,PhD,Business Owner,72055.09,649.0,1,0,Own,Asia,Home,111633.08,60,7.9,2258.18,40.38,Approved,Late Payments
LN300274,2025-04-16,33,Male,Married,Bachelor's,Salaried,31132.22,646.0,1,0,Rent,Europe,Education,32963.2,84,8.44,521.03,30.26,Approved,On-Time
LN304391,2025-04-16,36,Female,Married,Bachelor's,Self-Employed,89988.65,748.0,0,1,Rent,South America,Home,228321.98,60,6.9,4510.28,60.14,Approved,Late Payments
LN301040,2025-04-16,47,Female,Married,Master's,Salaried,33640.83,632.0,1,3,Rent,North America,Business,126099.64,60,8.73,2601.13,95.0,Approved,On-Time
LN306945,2025-04-16,43,Female,Single,Bachelor's,Self-Employed,32112.85,833.0,0,2,Mortgage,Europe,Personal,5341.98,60,5.13,101.13,3.78,Approved,On-Time
LN305262,2025-04-16,47,Female,Married,Bachelor's,Self-Employed,64862.08,754.0,2,1,Mortgage,Australia,Debt Consolidation,6062.47,60,8.46,124.26,12.86,Approved,On-Time
LN303620,2025-04-16,47,Male,Single,Master's,Salaried,38284.07,682.0,1,2,Rent,North America,Personal,20340.42,24,7.29,913.37,32.71,Approved,On-Time
LN304314,2025-04-16,36,Female,Married,Bachelor's,Salaried,63192.43,808.0,2,1,Rent,Asia,Personal,3632.7,84,6.13,53.3,6.27,Approved,On-Time
LN302991,2025-04-17,24,Male,Single,Master's,Self-Employed,99770.03,846.0,3,0,Rent,North America,Auto,13152.74,48,6.73,313.31,9.04,Approved,On-Time
LN302353,2025-04-17,22,Female,Divorced,Bachelor's,Salaried,37824.74,605.0,2,2,Mortgage,Asia,Auto,45442.25,24,9.65,2089.6,81.48,Pending,N/A
LN304875,2025-04-17,47,Male,Married,Bachelor's,Salaried,53473.57,708.0,0,3,Rent,Asia,Debt Consolidation,7257.66,120,7.84,87.44,1.96,Approved,Late Payments
LN303995,2025-04-17,49,Male,Married,Bachelor's,Salaried,59682.43,742.0,2,3,Rent,Asia,Auto,10593.07,12,7.44,918.73,22.2,Approved,On-Time
LN305072,2025-04-17,40,Male,Married,High School,Salaried,29411.47,562.0,1,0,Rent,Europe,Education,13224.6,84,10.04,219.82,20.98,Approved,Late Payments
LN300162,2025-04-17,53,Female,Single,Master's,Salaried,49493.26,740.0,1,1,Rent,Europe,Business,62246.02,12,9.05,5444.95,95.0,Pending,N/A
LN306375,2025-04-17,21,Female,Married,Bachelor's,Self-Employed,94774.64,752.0,3,4,Rent,Asia,Auto,17970.98,24,6.89,803.71,13.44,Approved,On-Time
LN301036,2025-04-17,39,Female,Divorced,Bachelor's,Business Owner,47817.87,744.0,0,3,Mortgage,North America,Personal,3140.07,36,7.74,98.02,2.46,Approved,On-Time
LN304464,2025-04-17,64,Male,Divorced,Master's,Self-Employed,53189.0,683.0,0,2,Rent,Africa,Personal,11627.01,12,8.39,1013.51,22.87,Approved,On-Time
LN305797,2025-04-18,41,Male,Divorced,Bachelor's,Salaried,47697.07,745.0,0,1,Rent,North America,Personal,2480.12,60,7.16,49.3,1.24,Approved,On-Time
LN302068,2025-04-18,39,Male,Married,Bachelor's,Unemployed,14904.39,642.0,1,2,Rent,North America,Home,171491.19,48,7.38,4136.87,95.0,Pending,N/A
LN305831,2025-04-18,32,Female,Married,Master's,Business Owner,70515.09,618.0,3,0,Mortgage,North America,Business,117701.48,12,8.85,10284.98,95.0,Pending,N/A
LN300363,2025-04-18,39,Female,Married,Bachelor's,Unemployed,,525.0,1,0,Mortgage,North America,Personal,5688.29,36,12.53,190.38,14.56,Pending,N/A
LN300467,2025-04-18,30,Female,Married,High School,Self-Employed,47279.74,731.0,5,2,Rent,South America,Education,5162.42,36,5.3,155.42,14.66,Approved,On-Time
LN306921,2025-04-18,55,Female,Divorced,High School,Salaried,58212.46,638.0,2,1,Rent,Europe,Home,103473.07,180,9.16,1059.36,30.23,Approved,On-Time
LN302186,2025-04-18,22,Female,Divorced,High School,Salaried,30519.99,646.0,0,0,Mortgage,Africa,Medical,8477.82,12,9.97,745.22,29.3,Approved,On-Time
LN300535,2025-04-18,39,Male,Married,Bachelor's,Salaried,17096.68,509.0,0,2,Rent,North America,Personal,20701.2,60,11.93,459.75,32.27,Pending,N/A
LN301372,2025-04-18,44,Female,Single,Bachelor's,Salaried,47217.57,771.0,2,0,Mortgage,South America,Education,15736.81,48,4.76,360.7,25.84,Approved,On-Time
LN303643,2025-04-18,44,Female,Married,Bachelor's,Salaried,22252.81,724.0,0,1,Rent,Europe,Auto,12830.81,180,8.09,123.29,6.65,Approved,On-Time
LN302527,2025-04-18,21,Female,Single,Bachelor's,Salaried,52340.18,668.0,1,4,Mortgage,Europe,Debt Consolidation,11625.07,36,9.16,370.54,13.2,Approved,Defaulted
LN304819,2025-04-19,35,Male,Divorced,PhD,Unemployed,16843.19,569.0,3,0,Own,North America,Education,18875.71,12,8.58,1647.03,95.0,Rejected,N/A
LN305779,2025-04-19,48,Male,Divorced,Master's,Salaried,32573.18,750.0,0,3,Rent,North America,Auto,33556.04,60,6.64,658.77,24.27,Approved,On-Time
LN304317,2025-04-19,35,Female,Married,High School,Business Owner,64859.83,636.0,1,1,Mortgage,Europe,Debt Consolidation,17725.78,24,9.08,810.45,18.21,Approved,On-Time
LN306924,2025-04-19,30,Male,Single,Master's,Salaried,21697.17,590.0,0,0,Rent,Europe,Personal,18231.79,60,10.89,395.4,21.87,Approved,Late Payments
LN300557,2025-04-19,41,Male,Divorced,High School,Salaried,10897.28,674.0,0,0,Mortgage,Europe,Personal,11256.57,120,9.75,147.2,16.21,Approved,On-Time
LN303301,2025-04-19,42,Female,Married,Bachelor's,Self-Employed,43048.21,609.0,0,0,Own,Europe,Home,179197.29,48,9.32,4486.61,95.0,Pending,N/A
LN302383,2025-04-19,41,Male,Divorced,High School,Self-Employed,26330.8,608.0,0,1,Mortgage,Asia,Auto,19021.3,36,10.38,617.16,28.13,Approved,Late Payments
LN302822,2025-04-19,47,Male,Married,Master's,Salaried,59653.55,648.0,1,1,Rent,Europe,Home,241858.22,24,9.82,11140.45,95.0,Approved,On-Time
LN304554,2025-04-19,21,Male,Single,PhD,Salaried,51985.53,707.0,0,2,Rent,North America,Home,220384.56,24,6.66,9833.25,95.0,Approved,On-Time
LN304118,2025-04-19,44,Female,Widowed,Master's,Salaried,48522.8,728.0,3,0,Own,South America,Education,17474.09,36,7.29,541.87,27.41,Approved,On-Time
LN301886,2025-04-19,45,Female,Single,High School,Business Owner,67633.0,791.0,1,2,Rent,North America,Personal,23218.31,60,5.14,439.65,10.69,Approved,On-Time
LN303686,2025-04-20,25,Male,Married,High School,Salaried,38749.5,773.0,1,3,Mortgage,Europe,Personal,19316.37,36,6.46,591.68,22.86,Approved,On-Time
LN302514,2025-04-20,43,Male,Married,High School,Salaried,50363.77,718.0,2,4,Mortgage,Europe,Auto,33402.32,180,8.47,328.34,15.92,Approved,On-Time
LN305173,2025-04-20,41,Female,Single,Bachelor's,Business Owner,44338.84,777.0,3,0,Rent,Asia,Personal,2196.13,24,6.95,98.28,10.69,Approved,On-Time
LN300481,2025-04-20,38,Male,Single,Master's,Salaried,86103.01,850.0,2,1,Mortgage,North America,Home,141787.15,84,3.89,1930.89,31.92,Approved,Late Payments
LN302686,2025-04-20,22,Male,Married,Bachelor's,Salaried,36313.16,636.0,0,2,Mortgage,North America,Personal,10834.32,24,10.85,504.21,16.66,Approved,On-Time
LN305002,2025-04-20,43,Female,Single,High School,Self-Employed,28022.03,755.0,0,3,Mortgage,Africa,Home,150351.1,12,7.42,13038.52,95.0,Approved,On-Time
LN303875,2025-04-20,35,Female,Married,Master's,Self-Employed,43644.36,805.0,2,1,Own,Asia,Education,17603.95,120,5.7,192.8,10.78,Approved,On-Time
LN303983,2025-04-20,34,Female,Single,Master's,Salaried,63124.46,694.0,1,2,Rent,South America,Business,108054.57,36,8.77,3424.55,68.27,Approved,On-Time
LN303278,2025-04-20,45,Male,Married,Master's,Business Owner,28368.41,624.0,0,1,Rent,Asia,Auto,16822.18,60,7.76,339.16,14.35,Approved,On-Time
LN302541,2025-04-20,26,Female,Married,PhD,Salaried,62282.28,707.0,0,5,Mortgage,North America,Business,173868.25,12,7.62,15093.99,95.0,Pending,N/A
LN302293,2025-04-20,32,Female,Single,High School,Self-Employed,36128.34,662.0,1,2,Mortgage,North America,Personal,4295.95,48,9.15,107.21,13.04,Approved,On-Time
LN302389,2025-04-20,41,Female,Single,PhD,Salaried,35980.51,598.0,0,1,Own,North America,Personal,9017.21,24,9.74,415.02,13.84,Approved,On-Time
LN303468,2025-04-20,58,Male,Single,Bachelor's,Self-Employed,56205.59,680.0,4,2,Mortgage,Europe,Home,245035.16,180,6.29,2106.33,58.43,Pending,N/A
LN305991,2025-04-20,27,Female,Married,High School,Business Owner,40097.1,612.0,3,0,Rent,Asia,Medical,8885.57,36,9.27,283.68,18.92,Approved,On-Time
LN304702,2025-04-20,29,Female,Widowed,Master's,Salaried,61963.36,779.0,1,2,Mortgage,North America,Personal,11729.73,36,7.45,364.6,11.18,Approved,Late Payments
LN300458,2025-04-21,38,Female,Married,Bachelor's,Business Owner,36799.71,519.0,1,2,Own,North America,Business,107308.24,36,13.5,3641.54,95.0,Rejected,N/A
LN306797,2025-04-21,23,Male,Married,High School,Salaried,37244.21,640.0,1,2,Rent,Europe,Home,71311.33,48,8.82,1768.5,63.07,Pending,N/A
LN301306,2025-04-21,41,Male,Single,Master's,Salaried,62180.21,760.0,2,2,Mortgage,Europe,Auto,31558.45,120,8.28,387.58,20.6,Approved,On-Time
LN300937,2025-04-21,48,Male,Married,Bachelor's,Business Owner,25481.51,638.0,2,0,Own,South America,Education,12506.69,36,8.48,394.69,44.37,Pending,N/A
LN300164,2025-04-21,36,Female,Married,Bachelor's,Business Owner,20341.87,525.0,0,1,Own,Australia,Medical,6179.04,24,12.2,291.45,17.19,Approved,On-Time
LN304970,2025-04-21,35,Female,Divorced,High School,Salaried,31314.46,704.0,1,0,Own,Asia,Home,74395.49,24,5.58,3283.19,95.0,Pending,N/A
LN301632,2025-04-21,28,Male,Single,Bachelor's,Salaried,26167.35,746.0,5,0,Mortgage,North America,Education,7986.68,84,6.02,116.75,46.16,Approved,On-Time
LN304042,2025-04-21,43,Other,Married,Master's,Salaried,79889.36,742.0,1,0,Rent,North America,Debt Consolidation,14953.14,36,6.95,461.37,9.96,Approved,On-Time
LN303064,2025-04-21,44,Male,Single,Bachelor's,Salaried,,712.0,1,0,Rent,Africa,Personal,14495.0,180,7.33,132.97,10.83,Approved,Late Payments
LN301554,2025-04-21,26,Male,Married,Bachelor's,Salaried,36155.17,617.0,0,3,Rent,Asia,Debt Consolidation,3975.5,120,10.9,54.54,1.81,Approved,On-Time
LN302836,2025-04-21,50,Male,Divorced,Bachelor's,Salaried,39607.11,671.0,0,3,Mortgage,North America,Education,13507.04,180,7.71,126.83,3.84,Approved,Late Payments
LN303006,2025-04-21,26,Female,Married,Bachelor's,Self-Employed,55662.59,719.0,2,4,Rent,Europe,Home,84502.8,24,5.86,3739.89,84.11,Approved,Defaulted
LN305684,2025-04-21,31,Female,Married,Bachelor's,Business Owner,33688.24,668.0,0,1,Rent,Europe,Home,291025.86,60,6.01,5627.7,95.0,Approved,On-Time
LN302193,2025-04-21,53,Male,Married,Bachelor's,Business Owner,33915.15,828.0,1,2,Mortgage,North America,Debt Consolidation,7679.52,120,6.0,85.26,14.45,Approved,On-Time
LN301382,2025-04-21,67,Male,Divorced,Master's,Salaried,30917.28,693.0,0,0,Mortgage,Africa,Debt Consolidation,8580.28,60,8.03,174.1,6.76,Approved,Late Payments
LN300821,2025-04-21,30,Other,Widowed,Bachelor's,Self-Employed,42421.1,771.0,1,0,Mortgage,Asia,Auto,14294.8,24,5.31,629.12,25.39,Approved,Late Payments
LN306738,2025-04-22,26,Female,Single,Master's,Self-Employed,69211.06,731.0,2,0,Own,Europe,Education,19009.33,60,7.1,377.31,17.54,Approved,On-Time
LN305995,2025-04-22,49,Female,Divorced,High School,Salaried,48496.22,648.0,1,2,Mortgage,South America,Auto,14144.75,60,8.9,292.94,14.57,Approved,On-Time
LN305411,2025-04-22,48,Female,Married,High School,Self-Employed,29053.89,670.0,0,1,Own,Asia,Medical,7648.09,24,8.73,348.45,14.39,Approved,On-Time
LN303456,2025-04-22,33,Female,Single,High School,Salaried,19419.42,512.0,2,3,Mortgage,North America,Auto,21842.51,24,11.06,1018.64,93.39,Rejected,N/A
LN301798,2025-04-22,25,Female,Single,PhD,Business Owner,,780.0,2,1,Rent,South America,Personal,16198.09,60,5.88,312.25,23.27,Approved,On-Time
LN302639,2025-04-22,42,Female,Married,Bachelor's,Salaried,39195.04,645.0,1,2,Mortgage,North America,Medical,4398.87,60,9.13,91.59,6.62,Approved,Late Payments
LN301083,2025-04-22,40,Female,Single,High School,Self-Employed,46187.74,761.0,1,1,Rent,Europe,Personal,3351.98,180,6.62,29.42,6.62,Approved,Late Payments
LN306958,2025-04-22,43,Female,Divorced,High School,Unemployed,10763.02,509.0,1,4,Rent,Asia,Personal,22515.54,84,12.37,401.93,57.73,Pending,N/A
LN302551,2025-04-22,37,Male,Married,Bachelor's,Salaried,42991.84,623.0,4,0,Rent,Asia,Debt Consolidation,12597.45,240,9.49,117.34,37.27,Approved,On-Time
LN301654,2025-04-23,45,Female,Divorced,Master's,Salaried,132938.14,798.0,1,1,Rent,North America,Home,156842.83,12,5.78,13483.05,95.0,Approved,On-Time
LN300580,2025-04-23,41,Male,Single,Bachelor's,Salaried,37208.33,569.0,3,0,Mortgage,Australia,Home,156150.42,48,8.81,3871.74,95.0,Pending,N/A
LN304828,2025-04-23,33,Female,Single,Bachelor's,Unemployed,8000.0,587.0,1,1,Rent,Africa,Personal,7352.33,180,11.28,84.86,61.17,Rejected,N/A
LN302927,2025-04-23,25,Female,Single,Bachelor's,Salaried,43006.99,671.0,0,0,Rent,North America,Home,177579.69,24,7.51,7991.82,95.0,Approved,On-Time
LN304685,2025-04-23,57,Male,Married,High School,Business Owner,36429.25,731.0,2,3,Mortgage,North America,Personal,5711.42,48,8.05,139.57,24.17,Approved,On-Time
LN304607,2025-04-23,44,Male,Single,PhD,Self-Employed,91009.27,815.0,1,0,Mortgage,North America,Debt Consolidation,24344.96,12,7.06,2107.16,30.3,Approved,Late Payments
LN305387,2025-04-23,31,Female,Married,PhD,Business Owner,,702.0,3,0,Own,Europe,Education,7784.58,84,8.64,123.83,25.22,Approved,On-Time
LN300991,2025-04-23,34,Female,Married,Master's,Business Owner,29595.33,617.0,0,3,Mortgage,North America,Auto,20284.88,84,9.16,328.01,13.3,Approved,Defaulted
LN303402,2025-04-24,24,Female,Single,Master's,Salaried,57691.84,679.0,2,4,Own,North America,Personal,9199.75,48,8.8,228.06,12.03,Approved,On-Time
LN305923,2025-04-24,41,Male,Married,High School,Salaried,44377.88,765.0,4,2,Rent,Asia,Education,2702.61,24,7.42,121.52,37.45,Approved,On-Time
LN300783,2025-04-24,44,Female,Married,Master's,Unemployed,12439.76,519.0,1,0,Rent,Europe,Business,72407.87,36,11.05,2372.26,95.0,Rejected,N/A
LN303882,2025-04-24,43,Male,Married,PhD,Self-Employed,49813.87,670.0,1,3,Own,Europe,Debt Consolidation,3206.08,36,10.33,103.95,4.88,Approved,On-Time
LN304129,2025-04-24,45,Male,Single,Bachelor's,Salaried,39933.79,679.0,0,1,Mortgage,North America,Home,294310.69,60,6.63,5776.46,95.0,Pending,N/A
LN305159,2025-04-24,34,Male,Single,Master's,Salaried,30316.49,606.0,1,5,Own,North America,Personal,6831.82,60,9.74,144.28,16.11,Approved,On-Time
LN301656,2025-04-24,37,Female,Married,Bachelor's,Salaried,88437.4,726.0,0,3,Rent,Europe,Personal,6314.15,60,7.61,126.85,1.72,Approved,On-Time
LN304144,2025-04-24,33,Male,Married,Bachelor's,Salaried,49636.89,755.0,3,5,Mortgage,South America,Debt Consolidation,8480.17,24,7.91,383.19,29.41,Approved,On-Time
LN303152,2025-04-24,34,Male,Married,Bachelor's,Salaried,90062.74,780.0,0,0,Rent,North America,Debt Consolidation,25654.08,180,6.97,230.16,3.07,Approved,On-Time
LN300928,2025-04-24,51,Male,Married,Bachelor's,Self-Employed,45798.0,698.0,2,4,Rent,North America,Education,25494.06,48,7.55,617.01,22.68,Approved,On-Time
LN302956,2025-04-24,37,Male,Single,Bachelor's,Salaried,15849.26,478.0,2,0,Rent,North America,Home,99384.41,180,11.68,1172.4,95.0,Rejected,N/A
LN302324,2025-04-24,38,Female,Single,Bachelor's,Business Owner,38966.92,661.0,1,1,Mortgage,Asia,Auto,36697.69,36,8.08,1151.33,40.02,Approved,On-Time
LN302305,2025-04-24,34,Male,Single,Bachelor's,Salaried,28893.38,644.0,1,1,Own,North America,Personal,8677.81,60,9.47,182.12,21.57,Approved,On-Time
LN300573,2025-04-24,21,Male,Married,PhD,Salaried,77093.0,,2,0,Mortgage,North America,Education,4856.1,120,7.73,58.23,3.66,Approved,Late Payments
LN303837,2025-04-24,21,Female,Single,High School,Self-Employed,31459.72,667.0,0,0,Mortgage,Europe,Personal,24877.25,84,7.94,387.0,14.76,Approved,Defaulted
LN303693,2025-04-25,48,Female,Divorced,Bachelor's,Self-Employed,57129.78,772.0,2,1,Own,South America,Home,291272.07,48,5.69,6799.21,95.0,Pending,N/A
LN305060,2025-04-25,32,Male,Married,Bachelor's,Unemployed,8000.0,563.0,0,3,Mortgage,South America,Business,84188.34,48,11.43,2193.51,95.0,Rejected,N/A
LN305882,2025-04-25,50,Male,Single,High School,Self-Employed,22208.92,550.0,0,1,Mortgage,Europe,Education,29187.71,48,10.81,751.68,40.62,Pending,N/A
LN301782,2025-04-25,49,Male,Married,Bachelor's,Unemployed,13790.98,614.0,3,2,Mortgage,Europe,Business,82008.87,12,9.82,7203.02,95.0,Pending,N/A
LN301324,2025-04-25,54,Male,Single,High School,Self-Employed,36401.43,696.0,1,4,Mortgage,Europe,Debt Consolidation,11277.24,36,7.49,350.74,17.59,Approved,On-Time
LN300957,2025-04-25,29,Female,Married,Bachelor's,Salaried,73550.6,637.0,0,0,Rent,Europe,Personal,6779.17,12,11.54,600.86,9.8,Approved,On-Time
LN301230,2025-04-25,45,Female,Married,Bachelor's,Salaried,62245.31,797.0,4,0,Own,North America,Auto,45060.57,24,5.56,1988.19,55.39,Approved,On-Time
LN306013,2025-04-25,24,Male,Divorced,Bachelor's,Business Owner,66684.15,795.0,1,0,Own,Europe,Medical,4748.14,48,6.38,112.34,7.92,Approved,On-Time
LN302754,2025-04-26,21,Female,Single,Bachelor's,Business Owner,52480.92,,0,0,Rent,Asia,Personal,7440.27,60,9.81,157.39,3.6,Approved,Late Payments
LN303700,2025-04-26,29,Male,Married,High School,Salaried,20968.63,537.0,0,0,Mortgage,Africa,Personal,17500.96,60,10.99,380.43,21.77,Pending,N/A
LN301430,2025-04-26,34,Male,Married,Bachelor's,Salaried,53914.93,749.0,1,3,Rent,Europe,Education,28254.67,48,5.31,654.66,16.97,Approved,Late Payments
LN304535,2025-04-26,35,Female,Divorced,High School,Business Owner,71484.03,675.0,1,3,Own,North America,Medical,12323.72,60,9.36,257.98,7.83,Approved,Late Payments
LN300128,2025-04-26,21,Female,Married,Master's,Self-Employed,96233.31,749.0,3,0,Rent,Europe,Debt Consolidation,14242.18,24,7.98,644.01,12.41,Approved,Late Payments
LN303644,2025-04-26,45,Female,Married,Bachelor's,Business Owner,45037.77,798.0,0,1,Own,North America,Home,264929.08,84,5.01,3745.73,95.0,Approved,On-Time
LN306181,2025-04-27,39,Male,Married,Master's,Salaried,78993.85,714.0,3,1,Own,North America,Personal,15350.15,36,9.25,489.92,20.68,Approved,On-Time
LN304773,2025-04-27,30,Female,Married,Bachelor's,Salaried,42791.75,682.0,1,2,Mortgage,Europe,Business,41152.81,36,8.93,1307.31,41.71,Pending,N/A
LN304235,2025-04-27,21,Male,Single,Bachelor's,Salaried,30207.28,606.0,2,0,Own,North America,Personal,3632.49,12,10.19,319.67,31.08,Approved,Late Payments
LN305491,2025-04-27,32,Male,Married,Bachelor's,Business Owner,41862.81,659.0,0,3,Mortgage,Asia,Auto,26629.38,180,8.42,260.98,7.48,Approved,On-Time
LN302929,2025-04-27,48,Male,Divorced,High School,Self-Employed,21699.9,582.0,2,0,Mortgage,Europe,Auto,6211.64,36,10.23,201.1,22.8,Approved,On-Time
LN304334,2025-04-27,41,Female,Divorced,Master's,Salaried,43900.92,755.0,1,2,Own,Asia,Personal,15177.26,36,6.89,467.87,15.51,Approved,On-Time
LN304522,2025-04-27,21,Male,Married,High School,Business Owner,38988.73,691.0,0,0,Own,Asia,Home,226034.18,48,7.4,5454.72,95.0,Approved,Late Payments
LN305814,2025-04-27,51,Female,Married,Master's,Salaried,27112.11,618.0,0,0,Own,Europe,Personal,11318.91,48,9.35,283.56,12.55,Approved,On-Time
LN306860,2025-04-27,50,Female,Married,High School,Salaried,62792.27,650.0,2,2,Mortgage,South America,Home,265935.37,240,9.02,2396.11,56.58,Pending,N/A
LN303756,2025-04-27,21,Male,Single,Bachelor's,Salaried,48794.17,714.0,2,0,Own,Asia,Home,105283.24,240,7.83,869.52,36.54,Approved,Defaulted
